concept_id	concept_synonym_name	language_concept_id
2614787	Ostomy face plate	4180186
2614788	Solid skin barrier	4180186
2614789	Ostomy clamp, replacement	4180186
2614790	Adhesive, liquid or equal	4180186
2614792	Ostomy vent	4180186
2614793	Ostomy belt	4180186
2614794	Ostomy filter	4180186
2614795	Skin barrier liquid per oz	4180186
2614797	Skin barrier powder per oz	4180186
2614798	Skin barrier solid 4x4 equiv	4180186
2614799	Skin barrier with flange	4180186
2614801	Drainable plastic pch w fcpl	4180186
2614802	Drainable rubber pch w fcplt	4180186
2614803	Drainable plstic pch w/o fp	4180186
2614804	Drainable rubber pch w/o fp	4180186
2614805	Urinary plastic pouch w fcpl	4180186
2614806	Urinary rubber pouch w fcplt	4180186
2614807	Urinary plastic pouch w/o fp	4180186
2614808	Urinary hvy plstc pch w/o fp	4180186
2614809	Urinary rubber pouch w/o fp	4180186
2614810	Ostomy faceplt/silicone ring	4180186
2614811	Ost skn barrier sld ext wear	4180186
2614813	Ost clsd pouch w att st barr	4180186
2614814	Drainable pch w ex wear barr	4180186
2614815	Drainable pch w st wear barr	4180186
2614816	Drainable pch ex wear convex	4180186
2614817	Urinary pouch w ex wear barr	4180186
2614818	Urinary pouch w st wear barr	4180186
2614819	Urine pch w ex wear bar conv	4180186
2614820	Ostomy pouch liq deodorant	4180186
2614821	Ostomy pouch solid deodorant	4180186
2614822	Peristomal hernia supprt blt	4180186
2614823	Irrigation supply sleeve	4180186
2614824	Ostomy irrigation bag	4180186
2614825	Ostomy irrig cone/cath w brs	4180186
2614827	Lubricant per ounce	4180186
2614828	Ostomy ring each	4180186
2614829	Nonpectin based ostomy paste	4180186
2614830	Pectin based ostomy paste	4180186
2614831	Ext wear ost skn barr <=4sq"	4180186
2614832	Ext wear ost skn barr >4sq"	4180186
2614833	Ost skn barr convex <=4 sq i	4180186
2614834	Ost skn barr extnd >4 sq	4180186
2614835	Ost skn barr extnd =4sq	4180186
2614836	Ost pouch drain high output	4180186
2614837	2 pc drainable ost pouch	4180186
2614838	Ost sknbar w/o conv<=4 sq in	4180186
2614839	Ost skn barr w/o conv >4 sqi	4180186
2614840	Ost pch clsd w barrier/filtr	4180186
2614841	Ost pch w bar/bltinconv/fltr	4180186
2614842	Ost pch clsd w/o bar w filtr	4180186
2614843	Ost pch for bar w flange/flt	4180186
2614844	Ost pch clsd for bar w lk fl	4180186
2614845	Ostomy supply misc	4180186
2614846	Ost pouch absorbent material	4180186
2614847	Ost pch for bar w lk fl/fltr	4180186
2614848	Ost pch drain w bar & filter	4180186
2614849	Ost pch drain for barrier fl	4180186
2614850	Ost pch drain 2 piece system	4180186
2614851	Ost pch drain/barr lk flng/f	4180186
2614852	Urine ost pouch w faucet/tap	4180186
2614853	Urine ost pouch w bltinconv	4180186
2614854	Ost urine pch w b/bltin conv	4180186
2614855	Ost pch urine w barrier/tapv	4180186
2614856	Os pch urine w bar/fange/tap	4180186
2614857	Urine ost pch bar w lock fln	4180186
2614858	Ost pch urine w lock flng/ft	4180186
2614859	Non-waterproof tape	4180186
2614860	Waterproof tape	4180186
2614862	Adhesive remover per ounce	4180186
2614863	Reusable enema bag	4180186
2614865	Surgicl dress hold non-reuse	4180186
2614867	Surgical dress holder reuse	4180186
2614869	Non-elastic extremity binder	4180186
2614872	Tracheostoma filter	4180186
2614873	Moisture exchanger	4180186
2614874	Above knee surgical stocking	4180186
2614875	Thigh length surg stocking	4180186
2614876	Below knee surgical stocking	4180186
2614877	Full length surg stocking	4180186
2614878	Incontinence garment anytype	4180186
2614898	Disposable underpads	4180186
2614899	Electrodes, pair	4180186
2614900	Lead wires, pair	4180186
2614901	Conductive gel or paste	4180186
2614902	Coupling gel or paste	4180186
2614904	Pessary rubber, any type	4180186
2614905	Pessary, non rubber,any type	4180186
2614909	Hyperbaric o2 chamber disps	4180186
2614910	Cast supplies (plaster)	4180186
2614911	Special casting material	4180186
2614912	Tens suppl 2 lead per month	4180186
2614913	Sleeve, inter limb comp dev	4180186
2614914	Lith ion non prosth recharge	4180186
2614915	Tubing with heating element	4180186
2614916	Trach suction cath close sys	4180186
2614917	Oxygen probe used w oximeter	4180186
2614918	Transtracheal oxygen cath	4180186
2614921	Heavy duty battery	4180186
2614922	Battery cables	4180186
2614923	Battery charger	4180186
2614924	Hand-held pefr meter	4180186
2614925	Cannula nasal	4180186
2614926	Tubing (oxygen) per foot	4180186
2614933	Tracheostomy inner cannula	4180186
2614934	Tracheal suction tube	4180186
2614935	Trach care kit for new trach	4180186
2614936	Tracheostomy cleaning brush	4180186
2614937	Spacer bag/reservoir	4180186
2614938	Oropharyngeal suction cath	4180186
2614939	Tracheostomy care kit	4180186
2614940	Repl bat t.e.n.s. own by pt	4180186
2614943	Uvl replacement bulb	4180186
2614944	Replacement bulb th lightbox	4180186
2614945	Underarm crutch pad	4180186
2614946	Handgrip for cane etc	4180186
2614947	Repl tip cane/crutch/walker	4180186
2614948	Repl batt pulse gen sys	4180186
2614949	Infrared ht sys replcmnt pad	4180186
2614950	Alternating pressure pad	4180186
2614951	Radiopharm dx agent noc	4180186
2614952	In111 satumomab	4180186
2614958	Implantable tissue marker	4180186
2614959	Surgical supplies	4180186
2614960	Implant radiation dosimeter	4180186
2614961	Calibrated microcap tube	4180186
2614963	Pd catheter anchor belt	4180186
2614966	Syringe w/wo needle	4180186
2614967	Sphyg/bp app w cuff and stet	4180186
2614968	Dialysis blood pressure cuff	4180186
2614969	Automatic bp monitor, dial	4180186
2614970	Disposable cycler set	4180186
2614971	Drainage ext line, dialysis	4180186
2614972	Ext line w easy lock connect	4180186
2614973	Chem/antisept solution, 8oz	4180186
2614974	Activated carbon filter, ea	4180186
2614975	Dialyzer, each	4180186
2614978	Bicarbonate conc sol per gal	4180186
2614979	Bicarbonate conc pow per pac	4180186
2614980	Acetate conc sol per gallon	4180186
2614981	Acid conc sol per gallon	4180186
2614983	Treated water per gallon	4180186
2614984	"y set" tubing	4180186
2614985	Dialysat sol fld vol > 249cc	4180186
2614986	Dialysat sol fld vol > 999cc	4180186
2614987	Dialys sol fld vol > 1999cc	4180186
2614988	Dialys sol fld vol > 2999cc	4180186
2614989	Dialys sol fld vol > 3999cc	4180186
2614990	Dialys sol fld vol > 4999cc	4180186
2614991	Dialys sol fld vol > 5999cc	4180186
2614992	Dialysate solution, non-dex	4180186
2614993	Fistula cannulation set, ea	4180186
2614995	Topical anesthetic, per gram	4180186
2614996	Inj anesthetic per 10 ml	4180186
2614997	Shunt accessory	4180186
2614998	Art or venous blood tubing	4180186
2614999	Comb art/venous blood tubing	4180186
2615000	Dialysate sol test kit, each	4180186
2615001	Dialysate conc pow per pack	4180186
2615002	Dialysate conc sol add 10 ml	4180186
2615003	Blood collection tube/vacuum	4180186
2615004	Serum clotting time tube	4180186
2615005	Blood glucose test strips	4180186
2615006	Occult blood test strips	4180186
2615007	Ammonia test strips	4180186
2615012	Protamine sulfate per 50 mg	4180186
2615015	Disposable catheter tips	4180186
2615016	Plumb/elec wk hm hemo equip	4180186
2615018	Repair/maint cont hemo equip	4180186
2615023	Drain bag/bottle	4180186
2615025	Misc dialysis supplies noc	4180186
2615027	Venous pressure clamp	4180186
2615031	Non-sterile gloves	4180186
2615032	Surgical mask	4180186
2615033	Tourniquet for dialysis, ea	4180186
2615034	Sterile, gloves per pair	4180186
2615035	Reusable oral thermometer	4180186
2615036	Reusable rectal thermometer	4180186
2615038	Pouch clsd w barr attached	4180186
2615039	Clsd ostomy pouch w/o barr	4180186
2615040	Clsd ostomy pouch faceplate	4180186
2615041	Clsd ostomy pouch w/flange	4180186
2615043	Pouch drainable w barrier at	4180186
2615044	Drnble ostomy pouch w/o barr	4180186
2615045	Drain ostomy pouch w/flange	4180186
2615048	Urinary pouch w/barrier	4180186
2615049	Urinary pouch w/o barrier	4180186
2615050	Urinary pouch on barr w/flng	4180186
2615054	Continent stoma catheter	4180186
2615055	Stoma absorptive cover	4180186
2615056	Ostomy accessory convex inse	4180186
2615057	Bedside drain btl w/wo tube	4180186
2615058	Urinary suspensory	4180186
2615059	Urinary leg bag	4180186
2615060	Latex leg strap	4180186
2615061	Foam/fabric leg strap	4180186
2615063	Skin barrier, wipe or swab	4180186
2615064	Solid skin barrier 6x6	4180186
2615065	Solid skin barrier 8x8	4180186
2615067	Disk/foam pad +or- adhesive	4180186
2615068	Appliance cleaner	4180186
2615070	Percutaneous catheter anchor	4180186
2615071	Diab shoe for density insert	4180186
2615072	Diabetic custom molded shoe	4180186
2615074	Diabetic shoe w/roller/rockr	4180186
2615075	Diabetic shoe with wedge	4180186
2615076	Diab shoe w/metatarsal bar	4180186
2615077	Diabetic shoe w/off set heel	4180186
2615078	Modification diabetic shoe	4180186
2615079	Diabetic deluxe shoe	4180186
2615081	Compression form shoe insert	4180186
2615083	For diabetics only, multiple density insert, direct formed, molded to foot after external heat source of 230 degrees fahrenheit or higher, total contact with patient's foot, including arch, base layer minimum of 1/4 inch material of shore a 35 durometer or 3/16 inch material of shore a 40 durometer (or higher), prefabricated, each	4180186
2615083	Multi den insert direct form	4180186
2615084	Multi den insert custom mold	4180186
2615084	For diabetics only, multiple density insert, custom molded from model of patient's foot, total contact with patient's foot, including arch, base layer minimum of 3/16 inch material of shore a 35 durometer (or higher), includes arch filler and other shaping material, custom fabricated, each	4180186
